,ImgPosF,ImgPreF,FireScar_tif,FireScar_shp,date,date_d,ID,fireID,left,right,up,down,shape,shape_f,y_f,x_f,real_area_ha,burned_area_per,total_area_m2,total_area_m2_int
156,ImgPosF_CL-BI_ID183555_u300_20160201_clip.tif,ImgPreF_CL-BI_ID183555_u300_20160201_clip.tif,FireScar_CL-BI_ID183555_u300_20160201.tif,FireScar_CL-BI_ID183555_u300_20160201.shp,20160201,735901.0,183555,ID183555,-72.6797251976729,-72.6452298907627,-37.47295258246061,-37.5074478893708,"(128, 128)","(10, 19)",10.0,19.0,5.06131958618164,0.3432427019708686,50613.1958618164,50613
157,ImgPosF_CL-BI_ID183695_u605_20151224_clip.tif,ImgPreF_CL-BI_ID183695_u605_20151224_clip.tif,FireScar_CL-BI_ID183695_u605_20151224.tif,FireScar_CL-BI_ID183695_u605_20151224.shp,20151224,735859.0,183695,ID183695,-72.25904415011973,-72.22454884320955,-36.668511245531576,-36.70300655244176,"(128, 128)","(24, 23)",24.0,23.0,16.063559887695313,1.089379875196351,160635.59887695312,160635
158,ImgPosF_CL-BI_ID176837_u350_20141212_clip.tif,ImgPreF_CL-BI_ID176837_u350_20141212_clip.tif,FireScar_CL-BI_ID176837_u350_20141212.tif,FireScar_CL-BI_ID176837_u350_20141212.shp,20141212,735482.0,176837,ID176837,-73.4162538991225,-73.38175859221231,-38.20355240303501,-38.2380477099452,"(128, 128)","(24, 43)",24.0,43.0,32.615053247070314,2.211849856707785,326150.5324707031,326150
159,ImgPosF_CL-BI_ID183931_u237_20160304_clip.tif,ImgPreF_CL-BI_ID183931_u237_20160304_clip.tif,FireScar_CL-BI_ID183931_u237_20160304.tif,FireScar_CL-BI_ID183931_u237_20160304.shp,20160304,735934.0,183931,ID183931,-73.34537682320546,-73.31088151629527,-38.378454388853086,-38.41294969576328,"(128, 128)","(36, 70)",36.0,70.0,63.03311620483399,4.274706773873833,630331.1620483398,630331
160,ImgPosF_CL-BI_ID183602_u550_20160203_clip.tif,ImgPreF_CL-BI_ID183602_u550_20160203_clip.tif,FireScar_CL-BI_ID183602_u550_20160203.tif,FireScar_CL-BI_ID183602_u550_20160203.shp,20160203,735903.0,183602,ID183602,-72.51991490862804,-72.48541960171785,-37.56997063314552,-37.6044659400557,"(128, 128)","(26, 12)",26.0,12.0,10.323211645507811,0.700087595317099,103232.11645507812,103232
161,ImgPosF_CL-BI_ID183829_u451_20151227_clip.tif,ImgPreF_CL-BI_ID183829_u451_20151227_clip.tif,FireScar_CL-BI_ID183829_u451_20151227.tif,FireScar_CL-BI_ID183829_u451_20151227.shp,20151227,735862.0,183829,ID183829,-72.63983999905798,-72.6053446921478,-37.22555655321409,-37.26005186012428,"(128, 128)","(11, 49)",11.0,49.0,16.59212432861328,1.1252254454625976,165921.2432861328,165921
162,ImgPosF_CL-BI_ID176708_u350_20150320_clip.tif,ImgPreF_CL-BI_ID176708_u350_20150320_clip.tif,FireScar_CL-BI_ID176708_u350_20150320.tif,FireScar_CL-BI_ID176708_u350_20150320.shp,20150320,735585.0,176708,ID176708,-73.2170974006332,-73.182602093723,-38.11219373864005,-38.14668904555024,"(128, 128)","(37, 38)",37.0,38.0,30.25174393310547,2.051577686435647,302517.4393310547,302517
163,ImgPosF_CL-BI_ID183962_u300_20160318_clip.tif,ImgPreF_CL-BI_ID183962_u300_20160318_clip.tif,FireScar_CL-BI_ID183962_u300_20160318.tif,FireScar_CL-BI_ID183962_u300_20160318.shp,20160318,735948.0,183962,ID183962,-71.59689595419523,-71.56240064728505,-36.54400474715261,-36.5785000540628,"(128, 128)","(73, 94)",73.0,94.0,231.6730360229492,15.711333280636206,2316730.360229492,2316730
164,ImgPosF_CL-BI_ID183608_u361_20160223_clip.tif,ImgPreF_CL-BI_ID183608_u361_20160223_clip.tif,FireScar_CL-BI_ID183608_u361_20160223.tif,FireScar_CL-BI_ID183608_u361_20160223.shp,20160223,735923.0,183608,ID183608,-73.36693639002432,-73.33244108311413,-38.117583630344775,-38.15207893725496,"(128, 128)","(13, 24)",13.0,24.0,8.410553387451172,0.570377155724499,84105.53387451172,84105
165,ImgPosF_CL-BI_ID183580_u500_20160119_clip.tif,ImgPreF_CL-BI_ID183580_u500_20160119_clip.tif,FireScar_CL-BI_ID183580_u500_20160119.tif,FireScar_CL-BI_ID183580_u500_20160119.shp,20160119,735889.0,183580,ID183580,-72.60426671380685,-72.56977140689666,-37.645968106182025,-37.68046341309221,"(128, 128)","(30, 29)",30.0,29.0,19.48792431640625,1.3216094507111444,194879.2431640625,194879
166,ImgPosF_CL-BI_ID177094_u250_20150317_clip.tif,ImgPreF_CL-BI_ID177094_u250_20150317_clip.tif,FireScar_CL-BI_ID177094_u250_20150317.tif,FireScar_CL-BI_ID177094_u250_20150317.shp,20150317,735582.0,177094,ID177094,-71.28266526781022,-71.24816996090003,-37.80308344937453,-37.83757875628472,"(128, 128)","(43, 30)",43.0,30.0,24.20287203979492,1.6413623073862658,242028.7203979492,242028
167,ImgPosF_CL-BI_ID177026_u250_20150311_clip.tif,ImgPreF_CL-BI_ID177026_u250_20150311_clip.tif,FireScar_CL-BI_ID177026_u250_20150311.tif,FireScar_CL-BI_ID177026_u250_20150311.shp,20150311,735576.0,177026,ID177026,-72.55252375344158,-72.51802844653139,-36.59844265337025,-36.63293796028044,"(128, 128)","(64, 43)",64.0,43.0,89.11270817260743,6.04334229686194,891127.0817260742,891127
168,ImgPosF_CL-BI_ID183485_u422_20160303_clip.tif,ImgPreF_CL-BI_ID183485_u422_20160303_clip.tif,FireScar_CL-BI_ID183485_u422_20160303.tif,FireScar_CL-BI_ID183485_u422_20160303.shp,20160303,735933.0,183485,ID183485,-72.17307537742948,-72.1385800705193,-36.60571900717162,-36.64021431408181,"(128, 128)","(14, 16)",14.0,16.0,8.07426890258789,0.547571404526631,80742.6890258789,80742
169,ImgPosF_CL-BI_ID183620_u650_20160120_clip.tif,ImgPreF_CL-BI_ID183620_u650_20160120_clip.tif,FireScar_CL-BI_ID183620_u650_20160120.tif,FireScar_CL-BI_ID183620_u650_20160120.shp,20160120,735890.0,183620,ID183620,-71.81868999784433,-71.78419469093414,-37.25924337636857,-37.29373868327876,"(128, 128)","(13, 25)",13.0,25.0,12.796014166259766,0.8677852489054203,127960.14166259769,127960
170,ImgPosF_CL-BI_ID176606_u400_20150321_clip.tif,ImgPreF_CL-BI_ID176606_u400_20150321_clip.tif,FireScar_CL-BI_ID176606_u400_20150321.tif,FireScar_CL-BI_ID176606_u400_20150321.shp,20150321,735586.0,176606,ID176606,-71.98793259737245,-71.95343729046226,-37.42794698672622,-37.46244229363641,"(128, 128)","(30, 54)",30.0,54.0,38.08925893554687,2.5830931895309024,380892.5893554688,380892
171,ImgPosF_CL-BI_ID177065_u445_20150218_clip.tif,ImgPreF_CL-BI_ID177065_u445_20150218_clip.tif,FireScar_CL-BI_ID177065_u445_20150218.tif,FireScar_CL-BI_ID177065_u445_20150218.shp,20150218,735553.0,177065,ID177065,-72.30054631624604,-72.26605100933585,-37.70687388244533,-37.74136918935552,"(128, 128)","(58, 49)",58.0,49.0,106.24380239868164,7.205118977775177,1062438.0239868164,1062438
172,ImgPosF_CL-BI_ID183712_u516_20160318_clip.tif,ImgPreF_CL-BI_ID183712_u516_20160318_clip.tif,FireScar_CL-BI_ID183712_u516_20160318.tif,FireScar_CL-BI_ID183712_u516_20160318.shp,20160318,735948.0,183712,ID183712,-72.51910642487233,-72.48461111796215,-36.65018561373554,-36.684680920645725,"(128, 128)","(17, 21)",17.0,21.0,11.60014144897461,0.7866849398447407,116001.4144897461,116001
173,ImgPosF_CL-BI_ID183627_u481_20160101_clip.tif,ImgPreF_CL-BI_ID183627_u481_20160101_clip.tif,FireScar_CL-BI_ID183627_u481_20160101.tif,FireScar_CL-BI_ID183627_u481_20160101.shp,20160101,735871.0,183627,ID183627,-71.99008855405434,-71.95559324714415,-36.42488814047836,-36.45938344738855,"(128, 128)","(34, 31)",34.0,31.0,16.402486657714842,1.1123648178246286,164024.8665771484,164024
174,ImgPosF_CL-BI_ID176844_u510_20150124_clip.tif,ImgPreF_CL-BI_ID176844_u510_20150124_clip.tif,FireScar_CL-BI_ID176844_u510_20150124.tif,FireScar_CL-BI_ID176844_u510_20150124.shp,20150124,735529.0,176844,ID176844,-71.92001996189302,-71.88552465498283,-37.02963398974762,-37.06412929665781,"(128, 128)","(37, 35)",37.0,35.0,28.751305572509764,1.949822697788477,287513.05572509766,287513
175,ImgPosF_CL-BI_ID176973_u250_20150311_clip.tif,ImgPreF_CL-BI_ID176973_u250_20150311_clip.tif,FireScar_CL-BI_ID176973_u250_20150311.tif,FireScar_CL-BI_ID176973_u250_20150311.shp,20150311,735576.0,176973,ID176973,-72.47625678581983,-72.44176147890964,-37.75915583198109,-37.79365113889128,"(128, 128)","(108, 79)",108.0,79.0,97.43526990356445,6.607752136472199,974352.6990356444,974352
176,ImgPosF_CL-BI_ID183751_u376_20160322_clip.tif,ImgPreF_CL-BI_ID183751_u376_20160322_clip.tif,FireScar_CL-BI_ID183751_u376_20160322.tif,FireScar_CL-BI_ID183751_u376_20160322.shp,20160322,735952.0,183751,ID183751,-72.53500660540125,-72.50051129849106,-36.85554048768525,-36.89003579459544,"(128, 128)","(8, 29)",8.0,29.0,2.2995592041015627,0.1559488392538494,22995.592041015625,22995
177,ImgPosF_CL-BI_ID183678_u498_20160130_clip.tif,ImgPreF_CL-BI_ID183678_u498_20160130_clip.tif,FireScar_CL-BI_ID183678_u498_20160130.tif,FireScar_CL-BI_ID183678_u498_20160130.shp,20160130,735900.0,183678,ID183678,-72.0898015505916,-72.05530624368141,-36.58442893493799,-36.61892424184818,"(128, 128)","(23, 21)",23.0,21.0,12.691574731445312,0.8607024964359071,126915.74731445312,126915
178,ImgPosF_CL-BI_ID176847_u350_20150113_clip.tif,ImgPreF_CL-BI_ID176847_u350_20150113_clip.tif,FireScar_CL-BI_ID176847_u350_20150113.tif,FireScar_CL-BI_ID176847_u350_20150113.shp,20150113,735518.0,176847,ID176847,-73.30710859210197,-73.27261328519178,-38.26472767388355,-38.299222980793736,"(128, 128)","(58, 79)",58.0,79.0,24.82915498046875,1.6838348375426395,248291.5498046875,248291
179,ImgPosF_CL-BI_ID177005_u350_20150308_clip.tif,ImgPreF_CL-BI_ID177005_u350_20150308_clip.tif,FireScar_CL-BI_ID177005_u350_20150308.tif,FireScar_CL-BI_ID177005_u350_20150308.shp,20150308,735573.0,177005,ID177005,-72.28006472776812,-72.24556942085793,-37.75484391861731,-37.7893392255275,"(128, 128)","(60, 61)",60.0,61.0,104.11695545654295,7.060882938404878,1041169.5545654296,1041169
180,ImgPosF_CL-BI_ID183724_u350_20160304_clip.tif,ImgPreF_CL-BI_ID183724_u350_20160304_clip.tif,FireScar_CL-BI_ID183724_u350_20160304.tif,FireScar_CL-BI_ID183724_u350_20160304.shp,20160304,735934.0,183724,ID183724,-71.21771707276838,-71.18322176585819,-37.97097857597648,-38.00547388288666,"(128, 128)","(8, 12)",8.0,12.0,3.96571029663086,0.2689419417745537,39657.1029663086,39657
181,ImgPosF_CL-BI_ID183682_u435_20160121_clip.tif,ImgPreF_CL-BI_ID183682_u435_20160121_clip.tif,FireScar_CL-BI_ID183682_u435_20160121.tif,FireScar_CL-BI_ID183682_u435_20160121.shp,20160121,735891.0,183682,ID183682,-72.0943829585406,-72.05988765163042,-36.51004842941289,-36.54454373632308,"(128, 128)","(31, 28)",31.0,28.0,17.034398706054688,1.1552190962764952,170343.98706054688,170343
182,ImgPosF_CL-BI_ID176888_u450_20150207_clip.tif,ImgPreF_CL-BI_ID176888_u450_20150207_clip.tif,FireScar_CL-BI_ID176888_u450_20150207.tif,FireScar_CL-BI_ID176888_u450_20150207.shp,20150207,735542.0,176888,ID176888,-72.29165299493327,-72.25715768802309,-37.58721828660061,-37.6217135935108,"(128, 128)","(22, 46)",22.0,46.0,38.86364581298828,2.6356096607115536,388636.4581298828,388636
183,ImgPosF_CL-BI_ID177019_u350_20150311_clip.tif,ImgPreF_CL-BI_ID177019_u350_20150311_clip.tif,FireScar_CL-BI_ID177019_u350_20150311.tif,FireScar_CL-BI_ID177019_u350_20150311.shp,20150311,735576.0,177019,ID177019,-72.36387754377648,-72.3293822368663,-37.36677171587768,-37.40126702278786,"(128, 128)","(107, 103)",107.0,103.0,122.64354987182617,8.317298032757309,1226435.4987182615,1226435
184,ImgPosF_CL-BI_ID183561_u500_20160307_clip.tif,ImgPreF_CL-BI_ID183561_u500_20160307_clip.tif,FireScar_CL-BI_ID183561_u500_20160307.tif,FireScar_CL-BI_ID183561_u500_20160307.shp,20160307,735937.0,183561,ID183561,-73.48066310499387,-73.44616779808368,-38.35878128413086,-38.39327659104105,"(128, 128)","(14, 24)",14.0,24.0,9.017189038085938,0.6115172687504027,90171.89038085938,90171
185,ImgPosF_CL-BI_ID183760_u460_20160119_clip.tif,ImgPreF_CL-BI_ID183760_u460_20160119_clip.tif,FireScar_CL-BI_ID183760_u460_20160119.tif,FireScar_CL-BI_ID183760_u460_20160119.shp,20160119,735889.0,183760,ID183760,-71.72787032261985,-71.69337501570966,-36.47285817665034,-36.50735348356053,"(128, 128)","(21, 23)",21.0,23.0,15.453846044921876,1.048031008905835,154538.46044921875,154538
186,ImgPosF_CL-BI_ID176852_u450_20150308_clip.tif,ImgPreF_CL-BI_ID176852_u450_20150308_clip.tif,FireScar_CL-BI_ID176852_u450_20150308.tif,FireScar_CL-BI_ID176852_u450_20150308.shp,20150308,735573.0,176852,ID176852,-73.27072682309513,-73.23623151618494,-37.27783850274984,-37.31233380966003,"(128, 128)","(46, 32)",46.0,32.0,37.8065735168457,2.5639223576419883,378065.735168457,378065
187,ImgPosF_CL-BI_ID176932_u350_20150320_clip.tif,ImgPreF_CL-BI_ID176932_u350_20150320_clip.tif,FireScar_CL-BI_ID176932_u350_20150320.tif,FireScar_CL-BI_ID176932_u350_20150320.shp,20150320,735585.0,176932,ID176932,-73.38580101099083,-73.35130570408064,-37.9200440993669,-37.954539406277085,"(128, 128)","(44, 51)",44.0,51.0,54.848673724365234,3.719663745413224,548486.7372436523,548486
188,ImgPosF_CL-BI_ID183610_u478_20160303_clip.tif,ImgPreF_CL-BI_ID183610_u478_20160303_clip.tif,FireScar_CL-BI_ID183610_u478_20160303.tif,FireScar_CL-BI_ID183610_u478_20160303.shp,20160303,735933.0,183610,ID183610,-73.31546292424429,-73.2809676173341,-38.17256052573289,-38.20705583264308,"(128, 128)","(5, 6)",5.0,6.0,1.0593681884765624,0.0718430032332738,10593.681884765623,10593
189,ImgPosF_CL-BI_ID183607_u502_20160214_clip.tif,ImgPreF_CL-BI_ID183607_u502_20160214_clip.tif,FireScar_CL-BI_ID183607_u502_20160214.tif,FireScar_CL-BI_ID183607_u502_20160214.shp,20160214,735914.0,183607,ID183607,-72.1671464965543,-72.13265118964411,-37.712533268735285,-37.74702857564547,"(128, 128)","(29, 21)",29.0,21.0,15.846668975830076,1.0746710188686848,158466.68975830075,158466
190,ImgPosF_CL-BI_ID176904_u350_20150308_clip.tif,ImgPreF_CL-BI_ID176904_u350_20150308_clip.tif,FireScar_CL-BI_ID176904_u350_20150308.tif,FireScar_CL-BI_ID176904_u350_20150308.shp,20150308,735573.0,176904,ID176904,-73.44050841179372,-73.40601310488353,-37.97609897309595,-38.01059428000614,"(128, 128)","(49, 26)",49.0,26.0,37.31748139038086,2.530753675020404,373174.8139038087,373174
191,ImgPosF_CL-BI_ID177057_u400_20150111_clip.tif,ImgPreF_CL-BI_ID177057_u400_20150111_clip.tif,FireScar_CL-BI_ID177057_u400_20150111.tif,FireScar_CL-BI_ID177057_u400_20150111.shp,20150111,735516.0,177057,ID177057,-72.26982393352917,-72.23532862661898,-37.71873164419571,-37.75322695110589,"(128, 128)","(86, 64)",86.0,64.0,91.09248255004884,6.177604339602921,910924.8255004884,910924
192,ImgPosF_CL-BI_ID183587_u400_20160203_clip.tif,ImgPreF_CL-BI_ID183587_u400_20160203_clip.tif,FireScar_CL-BI_ID183587_u400_20160203.tif,FireScar_CL-BI_ID183587_u400_20160203.shp,20160203,735903.0,183587,ID183587,-72.33396364481528,-72.2994683379051,-36.65503651626978,-36.68953182317997,"(128, 128)","(13, 23)",13.0,23.0,10.734919598388672,0.7280083277987109,107349.19598388672,107349
193,ImgPosF_CL-BI_ID177055_u300_20150107_clip.tif,ImgPreF_CL-BI_ID177055_u300_20150107_clip.tif,FireScar_CL-BI_ID177055_u300_20150107.tif,FireScar_CL-BI_ID177055_u300_20150107.shp,20150107,735512.0,177055,ID177055,-73.45533061398169,-73.4208353070715,-38.23804770994521,-38.272543016855394,"(128, 128)","(16, 25)",16.0,25.0,12.630502233886718,0.856560752623611,126305.02233886716,126305
194,ImgPosF_CL-BI_ID176689_u250_20150306_clip.tif,ImgPreF_CL-BI_ID176689_u250_20150306_clip.tif,FireScar_CL-BI_ID176689_u250_20150306.tif,FireScar_CL-BI_ID176689_u250_20150306.shp,20150306,735571.0,176689,ID176689,-73.31977483760805,-73.28527953069786,-38.01463669878468,-38.04913200569487,"(128, 128)","(27, 33)",27.0,33.0,23.00186748046875,1.55991397301356,230018.6748046875,230018
195,ImgPosF_CL-BI_ID176915_u270_20150111_clip.tif,ImgPreF_CL-BI_ID176915_u270_20150111_clip.tif,FireScar_CL-BI_ID176915_u270_20150111.tif,FireScar_CL-BI_ID176915_u270_20150111.shp,20150111,735516.0,176915,ID176915,-72.24988133422171,-72.21538602731152,-37.67695998348415,-37.71145529039433,"(128, 128)","(81, 82)",81.0,82.0,187.6152418457032,12.7234728899267,1876152.418457032,1876152
196,ImgPosF_CL-BI_ID183644_u490_20151208_clip.tif,ImgPreF_CL-BI_ID183644_u490_20151208_clip.tif,FireScar_CL-BI_ID183644_u490_20151208.tif,FireScar_CL-BI_ID183644_u490_20151208.shp,20151208,735843.0,183644,ID183644,-72.27467483606341,-72.24017952915322,-37.474300055386784,-37.50879536229697,"(128, 128)","(17, 21)",17.0,21.0,8.2691224609375,0.5607857571707832,82691.22460937499,82691
197,ImgPosF_CL-BI_ID177017_u320_20150308_clip.tif,ImgPreF_CL-BI_ID177017_u320_20150308_clip.tif,FireScar_CL-BI_ID177017_u320_20150308.tif,FireScar_CL-BI_ID177017_u320_20150308.shp,20150308,735573.0,177017,ID177017,-73.39253837562174,-73.35804306871155,-37.8998320054742,-37.93432731238439,"(128, 128)","(41, 21)",41.0,21.0,17.083022076416015,1.1585165796180563,170830.22076416016,170830
198,ImgPosF_CL-BI_ID176815_u350_20150210_clip.tif,ImgPreF_CL-BI_ID176815_u350_20150210_clip.tif,FireScar_CL-BI_ID176815_u350_20150210.tif,FireScar_CL-BI_ID176815_u350_20150210.shp,20150210,735545.0,176815,ID176815,-73.4359270038447,-73.40143169693451,-38.00062298035241,-38.0351182872626,"(128, 128)","(20, 36)",20.0,36.0,28.456826275634764,1.9298520423471928,284568.26275634766,284568
199,ImgPosF_CL-BI_ID177014_u210_20150114_clip.tif,ImgPreF_CL-BI_ID177014_u210_20150114_clip.tif,FireScar_CL-BI_ID177014_u210_20150114.tif,FireScar_CL-BI_ID177014_u210_20150114.shp,20150114,735519.0,177014,ID177014,-73.47069180534014,-73.43619649842995,-38.29248561616284,-38.32698092307303,"(128, 128)","(25, 53)",25.0,53.0,53.65794268798828,3.638912128905456,536579.4268798828,536579
200,ImgPosF_CL-BI_ID183856_u360_20151212_clip.tif,ImgPreF_CL-BI_ID183856_u360_20151212_clip.tif,FireScar_CL-BI_ID183856_u360_20151212.tif,FireScar_CL-BI_ID183856_u360_20151212.shp,20151212,735847.0,183856,ID183856,-73.58576599323584,-73.55127068632565,-37.63572731194306,-37.670222618853245,"(128, 128)","(5, 12)",5.0,12.0,1.636064831542969,0.1109527473648389,16360.64831542969,16360
201,ImgPosF_CL-BI_ID177138_u350_20150116_clip.tif,ImgPreF_CL-BI_ID177138_u350_20150116_clip.tif,FireScar_CL-BI_ID177138_u350_20150116.tif,FireScar_CL-BI_ID177138_u350_20150116.shp,20150116,735521.0,177138,ID177138,-73.3531921661773,-73.3186968592671,-38.26823110349162,-38.30272641040181,"(128, 128)","(34, 26)",34.0,26.0,13.965576196289062,0.9471012502908708,139655.76196289062,139655
202,ImgPosF_CL-BI_ID177126_u270_20150112_clip.tif,ImgPreF_CL-BI_ID177126_u270_20150112_clip.tif,FireScar_CL-BI_ID177126_u270_20150112.tif,FireScar_CL-BI_ID177126_u270_20150112.shp,20150112,735517.0,177126,ID177126,-72.26120010680161,-72.22670479989142,-36.65261106500266,-36.68710637191285,"(128, 128)","(37, 27)",37.0,27.0,23.271516680908203,1.578200729770793,232715.16680908203,232715
203,ImgPosF_CL-BI_ID176927_u270_20150131_clip.tif,ImgPreF_CL-BI_ID176927_u270_20150131_clip.tif,FireScar_CL-BI_ID176927_u270_20150131.tif,FireScar_CL-BI_ID176927_u270_20150131.shp,20150131,735536.0,176927,ID176927,-72.36306906002076,-72.32857375311058,-37.33119843062655,-37.36569373753674,"(128, 128)","(55, 49)",55.0,49.0,81.9876662902832,5.5601444695558815,819876.662902832,819876
204,ImgPosF_CL-BI_ID183492_u445_20160126_clip.tif,ImgPreF_CL-BI_ID183492_u445_20160126_clip.tif,FireScar_CL-BI_ID183492_u445_20160126.tif,FireScar_CL-BI_ID183492_u445_20160126.shp,20160126,735896.0,183492,ID183492,-72.63256364525662,-72.59806833834644,-37.271909621874656,-37.30640492878484,"(128, 128)","(13, 25)",13.0,25.0,6.933040991210937,0.4701769335402382,69330.40991210938,69330
205,ImgPosF_CL-BI_ID176489_u440_20150107_clip.tif,ImgPreF_CL-BI_ID176489_u440_20150107_clip.tif,FireScar_CL-BI_ID176489_u440_20150107.tif,FireScar_CL-BI_ID176489_u440_20150107.shp,20150107,735512.0,176489,ID176489,-73.27288277977702,-73.23838747286683,-37.81089879234637,-37.84539409925656,"(128, 128)","(18, 20)",18.0,20.0,13.342002972412107,0.9048124845657084,133420.02972412106,133420
206,ImgPosF_CL-BI_ID176849_u300_20150401_clip.tif,ImgPreF_CL-BI_ID176849_u300_20150401_clip.tif,FireScar_CL-BI_ID176849_u300_20150401.tif,FireScar_CL-BI_ID176849_u300_20150401.shp,20150401,735596.0,176849,ID176849,-72.2558102150969,-72.22131490818671,-37.84674157218274,-37.88123687909293,"(128, 128)","(42, 20)",42.0,20.0,23.692354040527345,1.606740589771006,236923.54040527344,236923
207,ImgPosF_CL-BI_ID177001_u100_20150310_clip.tif,ImgPreF_CL-BI_ID177001_u100_20150310_clip.tif,FireScar_CL-BI_ID177001_u100_20150310.tif,FireScar_CL-BI_ID177001_u100_20150310.shp,20150310,735575.0,177001,ID177001,-72.22966924032902,-72.19517393341883,-37.536553304576266,-37.57104861148645,"(128, 128)","(65, 51)",65.0,51.0,85.68335166625977,5.810774174415403,856833.5166625977,856833
208,ImgPosF_CL-BI_ID183560_u590_20160116_clip.tif,ImgPreF_CL-BI_ID183560_u590_20160116_clip.tif,FireScar_CL-BI_ID183560_u590_20160116.tif,FireScar_CL-BI_ID183560_u590_20160116.shp,20160116,735886.0,183560,ID183560,-71.96233061177504,-71.92783530486486,-36.403328573659486,-36.43782388056968,"(128, 128)","(15, 17)",15.0,17.0,7.300030828857422,0.4950650247434776,73000.30828857422,73000
209,ImgPosF_CL-BI_ID176653_u350_20150317_clip.tif,ImgPreF_CL-BI_ID176653_u350_20150317_clip.tif,FireScar_CL-BI_ID176653_u350_20150317.tif,FireScar_CL-BI_ID176653_u350_20150317.shp,20150317,735582.0,176653,ID176653,-71.25355985260474,-71.21906454569455,-37.96558868427175,-38.00008399118194,"(128, 128)","(20, 42)",20.0,42.0,18.48448403930664,1.253559301710791,184844.8403930664,184844
210,ImgPosF_CL-BI_ID176652_u350_20150111_clip.tif,ImgPreF_CL-BI_ID176652_u350_20150111_clip.tif,FireScar_CL-BI_ID176652_u350_20150111.tif,FireScar_CL-BI_ID176652_u350_20150111.shp,20150111,735516.0,176652,ID176652,-72.65250624456408,-72.61801093765389,-36.78789734679106,-36.82239265370125,"(128, 128)","(32, 22)",32.0,22.0,23.519083251953123,1.5949899123774631,235190.8325195312,235190
211,ImgPosF_CL-BI_ID177047_u200_20150225_clip.tif,ImgPreF_CL-BI_ID177047_u200_20150225_clip.tif,FireScar_CL-BI_ID177047_u200_20150225.tif,FireScar_CL-BI_ID177047_u200_20150225.shp,20150225,735560.0,177047,ID177047,-73.31088151629528,-73.2763862093851,-38.11219373864006,-38.14668904555025,"(128, 128)","(49, 43)",49.0,43.0,59.08969797973633,4.007276609953907,590896.9797973633,590896
212,ImgPosF_CL-BI_ID183571_u532_20160119_clip.tif,ImgPreF_CL-BI_ID183571_u532_20160119_clip.tif,FireScar_CL-BI_ID183571_u532_20160119.tif,FireScar_CL-BI_ID183571_u532_20160119.shp,20160119,735889.0,183571,ID183571,-72.27117140645534,-72.23667609954515,-37.35706991080919,-37.391565217719375,"(128, 128)","(13, 22)",13.0,22.0,9.709708184814453,0.6584817291133933,97097.08184814452,97097
213,ImgPosF_CL-BI_ID176536_u350_20150226_clip.tif,ImgPreF_CL-BI_ID176536_u350_20150226_clip.tif,FireScar_CL-BI_ID176536_u350_20150226.tif,FireScar_CL-BI_ID176536_u350_20150226.shp,20150226,735561.0,176536,ID176536,-72.00571923999802,-71.97122393308783,-37.10293651693178,-37.137431823841965,"(128, 128)","(19, 18)",19.0,18.0,12.46397505493164,0.8452674055265057,124639.7505493164,124639
214,ImgPosF_CL-BI_ID176797_u350_20150111_clip.tif,ImgPreF_CL-BI_ID176797_u350_20150111_clip.tif,FireScar_CL-BI_ID176797_u350_20150111.tif,FireScar_CL-BI_ID176797_u350_20150111.shp,20150111,735516.0,176797,ID176797,-73.1578085918813,-73.12331328497112,-36.99163525322937,-37.02613056013956,"(128, 128)","(47, 26)",47.0,26.0,34.50416594238281,2.339963510632515,345041.6594238281,345041
215,ImgPosF_CL-BI_ID177081_u200_20150202_clip.tif,ImgPreF_CL-BI_ID177081_u200_20150202_clip.tif,FireScar_CL-BI_ID177081_u200_20150202.tif,FireScar_CL-BI_ID177081_u200_20150202.shp,20150202,735537.0,177081,ID177081,-73.48039361040863,-73.44589830349844,-37.97259554348789,-38.00709085039807,"(128, 128)","(70, 77)",70.0,77.0,166.84406047973633,11.314837000850174,1668440.6047973633,1668440
216,ImgPosF_CL-BI_ID183554_u600_20160122_clip.tif,ImgPreF_CL-BI_ID183554_u600_20160122_clip.tif,FireScar_CL-BI_ID183554_u600_20160122.tif,FireScar_CL-BI_ID183554_u600_20160122.shp,20160122,735892.0,183554,ID183554,-72.67864721933195,-72.64415191242176,-37.2759520406532,-37.31044734756338,"(128, 128)","(20, 17)",20.0,17.0,9.577106817626952,0.6494891233742237,95771.06817626952,95771
217,ImgPosF_CL-BI_ID176566_u400_20150319_clip.tif,ImgPreF_CL-BI_ID176566_u400_20150319_clip.tif,FireScar_CL-BI_ID176566_u400_20150319.tif,FireScar_CL-BI_ID176566_u400_20150319.shp,20150319,735584.0,176566,ID176566,-73.49764126386371,-73.46314595695353,-38.284400778605765,-38.31889608551595,"(128, 128)","(41, 64)",41.0,64.0,13.116766809082032,0.8895376796523731,131167.6680908203,131167
218,ImgPosF_CL-BI_ID176890_u350_20150211_clip.tif,ImgPreF_CL-BI_ID176890_u350_20150211_clip.tif,FireScar_CL-BI_ID176890_u350_20150211.tif,FireScar_CL-BI_ID176890_u350_20150211.shp,20150211,735546.0,176890,ID176890,-72.63687555862039,-72.6023802517102,-37.25816539802763,-37.292660704937816,"(128, 128)","(45, 31)",45.0,31.0,33.4562015258789,2.268893875181675,334562.015258789,334562
